date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,account,daily_gain,posts_per_day,month,growth_rate,index_100,daily_growth_rel
2025-08-16,112170,1658,13937,1.086,1201.9,15.9,1.323,20.0,everithingmotoracing,7.0,2.857142857142857,2025-08,0.006240527770348578,109.1477001819615,6.240917236510768e-05
2025-08-17,112204,1658,13943,0.649,722.6,5.5,0.761,42.0,everithingmotoracing,34.0,6.0,2025-08,0.030301950019607143,109.18078408858702,0.00030311134884541957
2025-08-18,112261,1658,13946,0.552,615.3,4.0,0.65,39.0,everithingmotoracing,57.0,5.571428571428571,2025-08,0.05077453434407319,109.23624828498866,0.0005080032797404321
2025-08-19,112268,1658,13948,0.882,982.6,7.1,0.723,40.0,everithingmotoracing,7.0,5.714285714285714,2025-08,0.006235080343463854,109.2430596775292,6.235469129967086e-05
2025-08-20,112271,1658,13950,0.91,1013.6,7.6,0.75,36.0,everithingmotoracing,3.0,5.142857142857143,2025-08,0.002672105886649268,109.24597884576089,2.6721772900639706e-05
2025-08-21,112276,1658,13952,1.115,1244.1,8.2,0.659,28.0,everithingmotoracing,5.0,4.0,2025-08,0.004453311482418326,109.25084412614699,4.453509811086498e-05
2025-08-22,112285,1658,13958,1.336,1490.3,9.7,0.651,28.0,everithingmotoracing,9.0,4.0,2025-08,0.00801531816360155,109.25960163084198,8.01596066835053e-05
2025-08-23,112297,1658,13967,1.334,1487.9,10.4,0.699,26.0,everithingmotoracing,12.0,3.7142857142857144,2025-08,0.010685948867734668,109.27127830376864,0.00010687090884808903
2025-08-24,112319,1658,13974,1.341,1495.8,10.1,0.675,26.0,everithingmotoracing,22.0,3.7142857142857144,2025-08,0.019587068973192425,109.29268553746752,0.00019590906257516139
2025-08-25,112336,1658,13979,0.662,737.5,6.3,0.854,31.0,everithingmotoracing,17.0,4.428571428571429,2025-08,0.01513317191283293,109.30922749078029,0.00015135462388382592
2025-08-26,112353,1658,13980,0.662,737.7,6.0,0.813,28.0,everithingmotoracing,17.0,4.0,2025-08,0.015130882130428205,109.32576944409307,0.00015133171912840027
2025-08-27,112371,1658,13980,0.804,897.0,6.6,0.736,24.0,everithingmotoracing,18.0,3.4285714285714284,2025-08,0.016018367728328483,109.34328445348305,0.00016020934020444244
2025-08-28,112380,1658,13984,0.85,949.2,6.2,0.653,27.0,everithingmotoracing,9.0,3.857142857142857,2025-08,0.00800854244527496,109.35204195817805,8.009183864166047e-05
2025-08-29,112394,1658,13986,0.837,935.1,6.0,0.642,26.0,everithingmotoracing,14.0,3.7142857142857144,2025-08,0.012456180934925353,109.36566474325915,0.00012457732692650048
2025-08-30,112403,1656,13988,1.125,1256.8,8.0,0.637,16.0,everithingmotoracing,9.0,2.2857142857142856,2025-08,0.008006903730327482,109.37442224795416,8.007544886745599e-05
2025-08-31,112413,1656,13989,1.134,1266.6,8.0,0.632,16.0,everithingmotoracing,10.0,2.2857142857142856,2025-08,0.008895768283027764,109.38415280872637,8.896559700355411e-05
2025-09-01,112415,1656,13991,1.301,1452.7,10.0,0.688,11.0,everithingmotoracing,2.0,1.5714285714285714,2025-09,0.0017791220032913756,109.3860989208808,1.7791536566003074e-05
2025-09-02,112398,1658,13992,1.366,1525.3,9.8,0.642,11.0,everithingmotoracing,-17.0,1.5714285714285714,2025-09,-0.01512482428512963,109.36955696756804,-0.0001512253702797839
2025-09-03,112392,1657,13994,1.14,1272.7,9.1,0.715,13.0,everithingmotoracing,-6.0,1.8571428571428572,2025-09,-0.005338458253256459,109.3637186311047,-5.338173277102953e-05
2025-09-04,112401,1657,13997,1.116,1244.6,9.9,0.795,13.0,everithingmotoracing,9.0,1.8571428571428572,2025-09,0.008007046200656577,109.3724761357997,8.007687379874007e-05
2025-09-05,112406,1658,14005,1.17,1304.3,11.0,0.843,19.0,everithingmotoracing,5.0,2.7142857142857144,2025-09,0.00444816113018878,109.37734141618583,4.448359000375213e-05
2025-09-06,112412,1658,14014,1.155,1288.8,9.5,0.737,22.0,everithingmotoracing,6.0,3.142857142857143,2025-09,0.005337508451055048,109.38317975264916,5.3377933562304136e-05
2025-09-07,112417,1658,14020,0.754,842.6,5.3,0.629,24.0,everithingmotoracing,5.0,3.4285714285714284,2025-09,0.004447725877758702,109.38804503303525,4.447923709216539e-05
2025-09-08,112425,1658,14023,0.66,737.5,4.3,0.583,26.0,everithingmotoracing,8.0,3.7142857142857144,2025-09,0.00711585501445408,109.39582948165302,7.11636140442451e-05
2025-09-09,112439,1658,14025,0.665,743.7,3.8,0.511,26.0,everithingmotoracing,14.0,3.7142857142857144,2025-09,0.012451195759478471,109.40945226673414,0.0001245274627530435
2025-09-10,112430,1659,14027,0.528,590.8,3.0,0.508,26.0,everithingmotoracing,-9.0,3.7142857142857144,2025-09,-0.008004980876990128,109.40069476203914,-8.004340131095855e-05
2025-09-11,112460,1659,14031,0.538,601.5,3.0,0.499,26.0,everithingmotoracing,30.0,3.7142857142857144,2025-09,0.026676151520540634,109.42988644435579,0.00026683269589966585
2025-09-12,112473,1659,14041,0.549,614.2,2.8,0.456,26.0,everithingmotoracing,13.0,3.7142857142857144,2025-09,0.01155832955464867,109.44253617335966,0.000115596656589112
2025-09-13,112509,1659,14052,1.088,1215.9,7.9,0.65,22.0,everithingmotoracing,36.0,3.142857142857143,2025-09,0.031997440204783616,109.47756619213966,0.0003200768184363767
2025-09-14,112553,1659,14059,2.039,2281.1,13.5,0.592,22.0,everithingmotoracing,44.0,3.142857142857143,2025-09,0.0390926941085533,109.52038065953742,0.0003910798247250824
2025-09-15,112641,1659,14061,1.896,2119.4,16.5,0.779,21.0,everithingmotoracing,88.0,3.0,2025-09,0.07812430642483642,109.60600959433293,0.000781853882171113
2025-09-16,112670,1659,14064,2.294,2566.7,17.9,0.697,21.0,everithingmotoracing,29.0,3.0,2025-09,0.02573888346498624,109.63422822057237,0.00025745510071817357
2025-09-17,112692,1659,14067,2.493,2790.3,19.3,0.692,22.0,everithingmotoracing,22.0,3.142857142857143,2025-09,0.019522237603379122,109.65563545427123,0.00019526049525153688
2025-09-18,112688,1659,14068,1.305,1460.4,10.6,0.726,20.0,everithingmotoracing,-4.0,2.857142857142857,2025-09,-0.0035496237398835724,109.65174322996234,-3.5494977460692745e-05
2025-09-19,112679,1660,14070,1.487,1662.5,12.8,0.77,18.0,everithingmotoracing,-9.0,2.5714285714285716,2025-09,-0.007987291332013952,109.64298572526734,-7.986653414737699e-05
2025-09-20,112682,1660,14072,1.598,1786.3,14.2,0.795,16.0,everithingmotoracing,3.0,2.2857142857142856,2025-09,0.002662359560533182,109.64590489349901,2.6624304440003854e-05
2025-09-21,112689,1661,14073,1.756,1962.9,15.6,0.795,13.0,everithingmotoracing,7.0,1.8571428571428572,2025-09,0.0062117864210348836,109.65271628603956,6.212172307917818e-05
2025-09-22,112691,1661,14078,0.938,1045.7,11.9,1.138,15.0,everithingmotoracing,2.0,2.142857142857143,2025-09,0.0017747646218420282,109.65466239819402,1.7747961202907447e-05
2025-09-23,112698,1661,14079,1.032,1151.0,11.6,1.008,14.0,everithingmotoracing,7.0,2.0,2025-09,0.006211290351204103,109.66147379073456,6.211676176448577e-05
2025-09-24,112709,1661,14080,1.084,1209.4,12.1,1.0,12.0,everithingmotoracing,11.0,1.7142857142857142,2025-09,0.009759646523347735,109.67217740758399,9.760599123320723e-05
2025-09-25,112716,1661,14082,1.069,1192.3,12.3,1.032,13.0,everithingmotoracing,7.0,1.8571428571428572,2025-09,0.006210298449199759,109.67898880012454,6.21068415123105e-05
2025-09-26,112713,1661,14084,1.029,1148.8,10.9,0.949,12.0,everithingmotoracing,-3.0,1.7142857142857142,2025-09,-0.0026616273189428016,109.67606963189289,-2.6615564782339618e-05
2025-09-27,112728,1661,14093,0.842,945.3,4.4,0.465,13.0,everithingmotoracing,15.0,1.8571428571428572,2025-09,0.01330636576538216,109.69066547305121,0.0001330813659470298
2025-09-28,112757,1660,14100,0.846,950.1,3.9,0.41,14.0,everithingmotoracing,29.0,2.0,2025-09,0.02571902409606499,109.71888409929065,0.0002572564047973458
2025-09-29,112773,1660,14102,0.748,839.9,3.9,0.464,14.0,everithingmotoracing,16.0,2.0,2025-09,0.014187793177444955,109.7344529965262,0.00014189806397824078
2025-09-30,112770,1660,14104,0.897,1006.1,5.5,0.547,14.0,everithingmotoracing,-3.0,2.0,2025-09,-0.0026602819898909284,109.73153382829453,-2.660211220772979e-05
2025-10-01,112763,1660,14105,0.896,1005.0,5.7,0.567,15.0,everithingmotoracing,-7.0,2.142857142857143,2025-10,-0.006207709975789931,109.72472243575397,-6.207324643081602e-05
2025-10-02,112776,1660,14107,0.858,961.4,5.9,0.614,15.0,everithingmotoracing,13.0,2.142857142857143,2025-10,0.011527275306802866,109.73737216475786,0.00011528604240762519
2025-10-03,112798,1660,14112,0.87,975.5,6.4,0.656,15.0,everithingmotoracing,22.0,2.142857142857143,2025-10,0.01950389191297718,109.75877939845672,0.0001950769667304897
2025-10-04,112873,1660,14120,0.95,1064.8,7.1,0.667,14.0,everithingmotoracing,75.0,2.0,2025-10,0.06644636006839545,109.83175860424836,0.0006649054061242943
2025-10-05,112949,1660,14127,0.907,1017.8,6.9,0.678,12.0,everithingmotoracing,76.0,1.7142857142857142,2025-10,0.0672870056397135,109.90571086611722,0.0006733231153597252
2025-10-06,112990,1660,14128,0.793,890.9,5.2,0.584,11.0,everithingmotoracing,41.0,1.5714285714285714,2025-10,0.03628639702628551,109.94560616528331,0.0003629956883195451
2025-10-07,112988,1660,14130,0.604,679.0,3.3,0.486,11.0,everithingmotoracing,-2.0,1.5714285714285714,2025-10,-0.0017700994795907528,109.94366005312885,-1.7700681476218172e-05
2025-10-08,112983,1660,14131,0.64,719.5,4.0,0.556,11.0,everithingmotoracing,-5.0,1.5714285714285714,2025-10,-0.004425444535903632,109.93879477274275,-4.425248698980422e-05
2025-10-09,112968,1660,14132,1.079,1211.3,7.9,0.652,11.0,everithingmotoracing,-15.0,1.5714285714285714,2025-10,-0.013278096452092627,109.92419893158443,-0.0001327633360771463
2025-10-10,112966,1659,14133,1.087,1221.0,7.5,0.614,10.0,everithingmotoracing,-2.0,1.4285714285714286,2025-10,-0.0017704442044508967,109.92225281942997,-1.770412860280235e-05
2025-10-11,112951,1659,14135,1.273,1427.6,9.8,0.686,10.0,everithingmotoracing,-15.0,1.4285714285714286,2025-10,-0.013280094908411613,109.90765697827165,-0.0001327833153338398
2025-10-12,112968,1659,14137,1.267,1421.2,10.0,0.704,10.0,everithingmotoracing,17.0,1.4285714285714286,2025-10,0.015048509312371646,109.92419893158443,0.00015050774229541375
2025-10-13,112967,1660,14138,1.309,1468.8,10.0,0.681,10.0,everithingmotoracing,-1.0,1.4285714285714286,2025-10,-0.0008852142661131127,109.9232258755072,-8.852064301345663e-06
2025-10-14,112952,1659,14140,1.339,1502.0,10.3,0.686,11.0,everithingmotoracing,-15.0,1.5714285714285714,2025-10,-0.01327997733550535,109.90863003434887,-0.00013278213991696486
2025-10-15,112947,1659,14141,1.452,1628.7,10.8,0.663,10.0,everithingmotoracing,-5.0,1.4285714285714286,2025-10,-0.0044268550736185994,109.90376475396278,-4.4266591118335974e-05
2025-10-16,112946,1659,14142,1.412,1584.8,10.4,0.656,10.0,everithingmotoracing,-1.0,1.4285714285714286,2025-10,-0.0008853788536114603,109.90279169788555,-8.853710147249672e-06
2025-10-17,112948,1658,14143,1.062,1191.8,7.9,0.663,10.0,everithingmotoracing,2.0,1.4285714285714286,2025-10,0.0017707263519495696,109.90473781004,1.7707577072201275e-05
2025-10-18,112942,1658,14149,1.037,1163.1,7.8,0.671,11.0,everithingmotoracing,-6.0,1.5714285714285714,2025-10,-0.005312461263303288,109.89889947357668,-5.312179055849686e-05
2025-10-19,112958,1658,14156,1.041,1168.0,7.9,0.676,13.0,everithingmotoracing,16.0,1.8571428571428572,2025-10,0.014164556737902585,109.9144683708122,0.00014166563368811502
2025-10-20,112941,1658,14156,0.786,882.3,4.9,0.555,12.0,everithingmotoracing,-17.0,1.7142857142857142,2025-10,-0.015052106852250289,109.89792641749945,-0.00015049841534020558
2025-10-21,112942,1658,14160,0.688,772.8,4.7,0.608,12.0,everithingmotoracing,1.0,1.7142857142857142,2025-10,0.0008854102105505481,109.89889947357668,8.85418050122766e-06
2025-10-22,112941,1659,14161,0.739,829.3,4.8,0.579,12.0,everithingmotoracing,-1.0,1.7142857142857142,2025-10,-0.00088541805013237,109.89792641749945,-8.854102105493311e-06
2025-10-23,112933,1659,14163,0.744,836.9,2.8,0.335,13.0,everithingmotoracing,-8.0,1.8571428571428572,2025-10,-0.007083846174280326,109.89014196888166,-7.083344401059843e-05
2025-10-24,112914,1659,14165,0.732,823.4,2.8,0.34,14.0,everithingmotoracing,-19.0,2.0,2025-10,-0.016826965655277467,109.87165390341444,-0.00016824134663917523
2025-10-25,112918,1659,14174,0.721,811.8,2.5,0.308,15.0,everithingmotoracing,4.0,2.142857142857143,2025-10,0.0035423935953523794,109.87554612772334,3.542519085319995e-05
2025-10-26,112918,1659,14180,0.725,814.9,3.8,0.466,15.0,everithingmotoracing,0.0,2.142857142857143,2025-10,0.0,109.87554612772334,0.0
2025-10-27,112901,1660,14183,0.746,838.7,3.4,0.405,16.0,everithingmotoracing,-17.0,2.2857142857142856,2025-10,-0.015057439703811303,109.85900417441057,-0.0001505517278024282
2025-10-28,112910,1660,14183,0.554,622.9,2.2,0.353,15.0,everithingmotoracing,9.0,2.142857142857143,2025-10,0.007970950314409708,109.86776167910557,7.971585725541352e-05
2025-10-29,112907,1660,14185,0.786,882.6,5.4,0.612,16.0,everithingmotoracing,-3.0,2.2857142857142856,2025-10,-0.0026570540356222376,109.8648425108739,-2.6569834381318103e-05
2025-10-30,112893,1660,14187,0.774,868.8,5.5,0.633,16.0,everithingmotoracing,-14.0,2.2857142857142856,2025-10,-0.012401123187442978,109.85121972579279,-0.00012399585499567323
2025-10-31,112890,1661,14189,0.878,983.9,7.2,0.732,16.0,everithingmotoracing,-3.0,2.2857142857142856,2025-10,-0.0026574541589157587,109.84830055756115,-2.6573835401610957e-05
2025-11-01,112885,1661,14189,1.058,1186.3,7.8,0.658,13.0,everithingmotoracing,-5.0,1.8571428571428572,2025-11,-0.004429286441954201,109.84343527717502,-4.4290902648569386e-05
2025-11-02,112871,1661,14191,1.211,1356.3,10.3,0.759,10.0,everithingmotoracing,-14.0,1.4285714285714286,2025-11,-0.012403540324795563,109.82981249209391,-0.0001240200203747044
2025-11-03,112857,1661,14193,1.214,1359.3,10.3,0.758,11.0,everithingmotoracing,-14.0,1.5714285714285714,2025-11,-0.012405078993770878,109.81618970701281,-0.00012403540324790185
2025-11-04,112857,1661,14194,1.226,1373.3,10.2,0.743,10.0,everithingmotoracing,0.0,1.4285714285714286,2025-11,0.0,109.81618970701281,0.0
2025-11-05,112854,1661,14196,1.244,1393.3,10.1,0.725,11.0,everithingmotoracing,-3.0,1.5714285714285714,2025-11,-0.002658301876761125,109.81327053878115,-2.658231212948614e-05
2025-11-06,112847,1661,14198,1.044,1170.8,7.2,0.615,10.0,everithingmotoracing,-7.0,1.4285714285714286,2025-11,-0.006203089138390919,109.80645914624058,-6.202704379110191e-05
2025-11-07,112844,1658,14205,1.062,1191.3,6.9,0.579,15.0,everithingmotoracing,-3.0,2.142857142857143,2025-11,-0.002658537449930878,109.80353997800893,-2.6584667735973788e-05
2025-11-08,112864,1659,14217,0.933,1048.3,4.7,0.448,16.0,everithingmotoracing,20.0,2.2857142857142856,2025-11,0.017720442302239865,109.82300109955337,0.00017723582999540355
2025-11-09,112899,1659,14224,0.496,558.9,1.3,0.233,22.0,everithingmotoracing,35.0,3.142857142857143,2025-11,0.03100116032914375,109.85705806225612,0.0003101077402891672
2025-11-10,112909,1659,14226,0.48,535.8,5.6,1.045,23.0,everithingmotoracing,10.0,3.2857142857142856,2025-11,0.008856689900716506,109.86678862302834,8.85747437975315e-05
2025-11-11,112947,1659,14228,0.483,539.6,5.7,1.056,23.0,everithingmotoracing,38.0,3.2857142857142856,2025-11,0.03364409855950136,109.90376475396278,0.00033655421622724724
2025-11-12,113001,1659,14228,0.476,532.1,6.0,1.128,23.0,everithingmotoracing,54.0,3.2857142857142856,2025-11,0.04778718772400244,109.95630978213275,0.00047810034795081613
2025-11-13,113013,1659,14229,0.987,1098.6,17.0,1.547,23.0,everithingmotoracing,12.0,3.2857142857142856,2025-11,0.010618247458257015,109.9679864550594,0.00010619375049780722
2025-11-14,112994,1658,14236,1.349,1499.7,24.9,1.66,22.0,everithingmotoracing,-19.0,3.142857142857143,2025-11,-0.016815052126661595,109.94949838959218,-0.0001681222514223757
2025-11-15,113006,1658,14245,1.258,1401.4,20.6,1.47,21.0,everithingmotoracing,12.0,3.0,2025-11,0.01061890519087482,109.96117506251886,0.00010620032922092904
2025-11-16,113015,1658,14256,1.602,1784.3,25.8,1.446,29.0,everithingmotoracing,9.0,4.142857142857143,2025-11,0.00796354466221298,109.96993256721386,7.964178893149487e-05
2025-11-17,113036,1658,14260,1.098,1223.8,16.8,1.373,30.0,everithingmotoracing,21.0,4.285714285714286,2025-11,0.01857815209313847,109.99036674483551,0.00018581604211820313
2025-11-18,113048,1658,14265,0.617,691.7,5.4,0.781,41.0,everithingmotoracing,12.0,5.857142857142857,2025-11,0.010614960016983936,110.00204341776217,0.00010616086910375522
2025-11-19,113058,1658,14266,0.698,782.6,6.3,0.805,34.0,everithingmotoracing,10.0,4.857142857142857,2025-11,0.008845017601585027,110.01177397853439,8.845800014145588e-05
2025-11-20,113058,1658,14266,0.673,754.9,5.7,0.755,29.0,everithingmotoracing,0.0,4.142857142857143,2025-11,0.0,110.01177397853439,0.0
2025-11-21,113049,1659,14269,0.704,790.0,6.2,0.785,27.0,everithingmotoracing,-9.0,3.857142857142857,2025-11,-0.007961149590000795,110.00301647383938,-7.960515841431981e-05
2025-11-22,113046,1658,14271,0.941,1054.9,9.4,0.891,20.0,everithingmotoracing,-3.0,2.857142857142857,2025-11,-0.002653786953983334,110.00009730560771,-2.6537165299989063e-05
2025-11-23,113048,1660,14275,0.923,1033.8,9.6,0.929,20.0,everithingmotoracing,2.0,2.857142857142857,2025-11,0.001769160002830656,110.00204341776217,1.7691913026585127e-05
2025-11-24,113081,1661,14278,0.997,1115.1,11.8,1.058,18.0,everithingmotoracing,33.0,2.5714285714285716,2025-11,0.02918262130685084,110.03415426831049,0.0002919114004671375
2025-11-25,113098,1661,14279,1.185,1328.6,11.5,0.866,13.0,everithingmotoracing,17.0,1.8571428571428572,2025-11,0.015031211869352242,110.05069622162324,0.00015033471582315272
2025-11-26,113108,1661,14280,1.407,1579.4,12.3,0.779,13.0,everithingmotoracing,10.0,1.8571428571428572,2025-11,0.008841107613961877,110.06042678239547,8.841889334920694e-05
2025-11-27,113088,1661,14282,1.368,1535.7,11.3,0.736,15.0,everithingmotoracing,-20.0,2.142857142857143,2025-11,-0.017685342388228636,110.04096566085104,-0.00017682215227921017
2025-11-28,113094,1661,14283,1.439,1616.9,10.5,0.649,15.0,everithingmotoracing,6.0,2.142857142857143,2025-11,0.0053053212372009126,110.04680399731437,5.3056027164766206e-05
2025-11-29,113090,1661,14285,1.433,1610.3,10.8,0.671,14.0,everithingmotoracing,-4.0,2.0,2025-11,-0.0035370059244849237,110.04291177300547,-3.536880824805966e-05
2025-11-30,113074,1661,14285,1.438,1614.6,11.1,0.687,10.0,everithingmotoracing,-16.0,1.4285714285714286,2025-11,-0.014150025646921483,110.02734287576995,-0.0001414802369793522
2025-12-01,113071,1660,14286,1.416,1590.3,11.3,0.711,8.0,everithingmotoracing,-3.0,1.1428571428571428,2025-12,-0.0026532002016432152,110.02442370753826,-2.6531298087939525e-05
2025-12-02,113060,1661,14287,1.35,1514.1,12.3,0.812,8.0,everithingmotoracing,-11.0,1.1428571428571428,2025-12,-0.009729347249248187,110.01372009068882,-9.728400739361653e-05
2025-12-03,113053,1661,14288,1.313,1472.7,11.9,0.808,8.0,everithingmotoracing,-7.0,1.1428571428571428,2025-12,-0.006191786153397079,110.00690869814827,-6.191402794974987e-05
2025-12-04,113043,1661,14290,1.2,1343.5,12.6,0.938,8.0,everithingmotoracing,-10.0,1.1428571428571428,2025-12,-0.008846191272347691,109.99717813737607,-8.845408790569831e-05
2025-12-05,113033,1661,14291,1.188,1329.7,13.2,0.993,8.0,everithingmotoracing,-10.0,1.1428571428571428,2025-12,-0.008846973892580042,109.98744757660384,-8.846191272349202e-05
2025-12-06,113042,1660,14293,1.257,1406.0,14.6,1.038,8.0,everithingmotoracing,9.0,1.1428571428571428,2025-12,0.007961642575325986,109.99620508129884,7.962276503326038e-05
2025-12-07,113033,1661,14293,1.343,1502.3,15.8,1.052,8.0,everithingmotoracing,-9.0,1.1428571428571428,2025-12,-0.00796227650332204,109.98744757660384,-7.961642575327055e-05
2025-12-08,113036,1661,14294,1.264,1413.3,15.0,1.061,8.0,everithingmotoracing,3.0,1.1428571428571428,2025-12,0.00265402172759121,109.99036674483551,2.654092167775346e-05
2025-12-09,113016,1661,14295,1.267,1417.2,15.0,1.058,8.0,everithingmotoracing,-20.0,1.1428571428571428,2025-12,-0.01769660932965244,109.97090562329106,-0.000176934781839444
2025-12-10,113006,1661,14296,1.042,1167.8,9.8,0.839,8.0,everithingmotoracing,-10.0,1.1428571428571428,2025-12,-0.00884908765906235,109.96117506251886,-8.848304664821338e-05
2025-12-11,113011,1661,14297,0.972,1089.3,8.7,0.799,7.0,everithingmotoracing,5.0,1.0,2025-12,0.0044243480723115455,109.96604034290496,4.424543829539829e-05
2025-12-12,112993,1661,14297,0.964,1081.9,7.9,0.73,6.0,everithingmotoracing,-18.0,0.8571428571428571,2025-12,-0.015930190365774873,109.94852533351498,-0.000159276530603214
2025-12-13,112984,1662,14299,0.94,1054.3,7.7,0.73,6.0,everithingmotoracing,-9.0,0.8571428571428571,2025-12,-0.007965729660836932,109.93976782881998,-7.965095182882465e-05
2025-12-14,112976,1661,14299,0.873,979.1,7.3,0.746,6.0,everithingmotoracing,-8.0,0.8571428571428571,2025-12,-0.00708114997875655,109.9319833802022,-7.080648587409755e-05
2025-12-15,112974,1662,14300,0.877,983.9,7.3,0.742,6.0,everithingmotoracing,-2.0,0.8571428571428571,2025-12,-0.0017703188344220793,109.93003726804776,-1.7702874946845526e-05
2025-12-16,112969,1661,14300,0.971,1090.7,6.6,0.605,5.0,everithingmotoracing,-5.0,0.7142857142857143,2025-12,-0.004425992971523161,109.92517198766166,-4.425797086060612e-05
2025-12-17,112964,1660,14301,0.976,1096.3,6.7,0.611,5.0,everithingmotoracing,-5.0,0.7142857142857143,2025-12,-0.0044261888743316454,109.92030670727556,-4.4259929715240176e-05
2025-12-18,112959,1662,14302,0.946,1062.8,6.0,0.565,5.0,everithingmotoracing,-5.0,0.7142857142857143,2025-12,-0.004426384794482954,109.91544142688943,-4.426188874329107e-05
2025-12-19,112948,1661,14303,0.897,1007.4,6.3,0.625,6.0,everithingmotoracing,-11.0,0.8571428571428571,2025-12,-0.009738994935722634,109.90473781004,-9.738046547858037e-05
2025-12-20,112941,1662,14304,0.847,951.4,5.3,0.557,6.0,everithingmotoracing,-7.0,0.8571428571428571,2025-12,-0.00619792635092659,109.89792641749945,-6.197542231822784e-05
2025-12-21,112939,1662,14304,0.855,960.1,5.3,0.552,5.0,everithingmotoracing,-2.0,0.7142857142857143,2025-12,-0.001770867459424999,109.89598030534499,-1.7708361002677364e-05
2025-12-22,112925,1662,14306,0.851,956.3,5.2,0.544,6.0,everithingmotoracing,-14.0,0.8571428571428571,2025-12,-0.012397609032543723,109.8823575202639,-0.00012396072215969944
2025-12-23,112920,1662,14307,0.858,963.3,5.3,0.55,6.0,everithingmotoracing,-5.0,0.8571428571428571,2025-12,-0.004427913567127169,109.8774922398778,-4.42771751162363e-05
2025-12-24,112917,1661,14307,0.871,976.3,6.8,0.697,6.0,everithingmotoracing,-3.0,0.8571428571428571,2025-12,-0.0026568187252583755,109.87457307164613,-2.6567481402728355e-05
2025-12-25,112909,1662,14308,0.882,987.8,8.1,0.82,6.0,everithingmotoracing,-8.0,0.8571428571428571,2025-12,-0.007085351920573205,109.86678862302834,-7.084849934024806e-05
2025-12-26,112886,1662,14308,0.892,998.7,8.2,0.821,5.0,everithingmotoracing,-23.0,0.7142857142857143,2025-12,-0.020374537143667062,109.84440833325225,-0.00020370386771650928
2025-12-27,112885,1662,14309,0.89,995.9,8.3,0.833,5.0,everithingmotoracing,-1.0,0.7142857142857143,2025-12,-0.0008858572883908402,109.84343527717502,-8.858494410235451e-06
2025-12-28,112884,1662,14309,0.893,999.5,8.3,0.83,5.0,everithingmotoracing,-1.0,0.7142857142857143,2025-12,-0.0008858651358917117,109.84246222109779,-8.858572883907456e-06
2025-12-29,112871,1661,14309,0.952,1066.1,8.5,0.797,3.0,everithingmotoracing,-13.0,0.42857142857142855,2025-12,-0.011517573158738737,109.82981249209391,-0.0001151624676659635
2025-12-30,112866,1662,14311,0.961,1076.6,8.5,0.79,4.0,everithingmotoracing,-5.0,0.5714285714285714,2025-12,-0.004430032073432211,109.82494721170781,-4.429835830288553e-05
2025-12-31,112862,1662,14311,0.965,1080.8,8.5,0.786,4.0,everithingmotoracing,-4.0,0.5714285714285714,2025-12,-0.003544151264375964,109.82105498739891,-3.5440256587415675e-05
2026-01-01,112855,1661,14312,1.311,1466.6,13.4,0.914,4.0,everithingmotoracing,-7.0,0.5714285714285714,2026-01,-0.0062026494173940015,109.81424359485837,-6.202264712662497e-05
2026-01-02,112832,1661,14312,1.322,1477.8,13.4,0.907,4.0,everithingmotoracing,-23.0,0.5714285714285714,2026-01,-0.020384288145207034,109.79186330508229,-0.00020380133800013134
2026-01-03,112823,1661,14313,1.184,1322.3,13.0,0.983,5.0,everithingmotoracing,-9.0,0.7142857142857143,2026-01,-0.007977096868546307,109.78310580038728,-7.976460578562605e-05
2026-01-04,112817,1661,14314,1.192,1331.7,13.0,0.976,5.0,everithingmotoracing,-6.0,0.7142857142857143,2026-01,-0.005318347412180788,109.77726746392395,-5.318064579029613e-05
2026-01-05,112797,1661,14315,1.124,1257.6,10.8,0.859,6.0,everithingmotoracing,-20.0,0.8571428571428571,2026-01,-0.017730968022199173,109.75780634237951,-0.00017727824707269857
2026-01-06,112790,1661,14315,1.13,1263.5,10.8,0.855,4.0,everithingmotoracing,-7.0,0.5714285714285714,2026-01,-0.006206223956024471,109.75099494983895,-6.205838807771258e-05
2026-01-07,112773,1661,14316,1.079,1205.8,10.8,0.896,4.0,everithingmotoracing,-17.0,0.5714285714285714,2026-01,-0.015074530251035266,109.7344529965262,-0.00015072258178916442
2026-01-08,112761,1661,14316,1.09,1218.3,10.8,0.886,4.0,everithingmotoracing,-12.0,0.5714285714285714,2026-01,-0.010641977279378509,109.72277632359952,-0.00010640844883080813
2026-01-09,112757,1661,14317,1.097,1225.4,11.4,0.93,5.0,everithingmotoracing,-4.0,0.7142857142857143,2026-01,-0.00354745159945724,109.71888409929065,-3.547325759789555e-05
2026-01-10,112754,1661,14318,1.099,1227.7,11.4,0.929,4.0,everithingmotoracing,-3.0,0.5714285714285714,2026-01,-0.0026606594887986237,109.71596493105898,-2.6605886995878514e-05
2026-01-11,112740,1661,14318,1.184,1323.2,11.9,0.899,4.0,everithingmotoracing,-14.0,0.5714285714285714,2026-01,-0.012417952811779315,109.70234214597787,-0.00012416410947724277
2026-01-12,112727,1661,14318,1.169,1307.8,9.9,0.757,4.0,everithingmotoracing,-13.0,0.5714285714285714,2026-01,-0.011532285965207981,109.689692416974,-0.00011530956182370655
